individualID,decimalLatitude,decimalLongitude,stemDiameter
NEON.PLA.D04.GUAN.01205B,17.967644563424344,-66.86417504889518,11.9
NEON.PLA.D04.GUAN.01340E,17.967851424350116,-66.86438384119123,14.7
NEON.PLA.D04.GUAN.01343C,17.967805550800655,-66.86432397722277,14.2
NEON.PLA.D04.GUAN.01201A,17.967721774920392,-66.86428458527904,13.2
NEON.PLA.D04.GUAN.01204B,17.96771392782099,-66.86421064732212,11.1
NEON.PLA.D04.GUAN.01206C,17.967648381423245,-66.86418283897429,11.5
NEON.PLA.D04.GUAN.01208C,17.9676201130265,-66.86415111368727,10
NEON.PLA.D04.GUAN.01211B,17.967560814113025,-66.86424468536737,9.5
NEON.PLA.D04.GUAN.01206B,17.967648381423245,-66.86418283897429,16.6
NEON.PLA.D04.GUAN.01340B,17.967851424350116,-66.86438384119123,19.1
NEON.PLA.D04.GUAN.01204D,17.96771392782099,-66.86421064732212,8.1
NEON.PLA.D04.GUAN.01202A,17.967714883879083,-66.8642704545668,11.3
NEON.PLA.D04.GUAN.01204C,17.96771392782099,-66.86421064732212,10.3
NEON.PLA.D04.GUAN.01340F,17.967851424350116,-66.86438384119123,12.7
NEON.PLA.D04.GUAN.01211,17.967560814113025,-66.86424468536737,10.7
NEON.PLA.D04.GUAN.01203A,17.967673732974106,-66.86426403820988,11.1
NEON.PLA.D04.GUAN.00927,17.966775976754946,-66.86373224605987,12.7
NEON.PLA.D04.GUAN.00901C,17.966752634280105,-66.86376653778387,11
NEON.PLA.D04.GUAN.00926,17.966861167928528,-66.8638035784483,10
NEON.PLA.D04.GUAN.00901,17.966752634280105,-66.86376653778387,18.8
NEON.PLA.D04.GUAN.00903A,17.966863596402852,-66.86386040048781,25.7
NEON.PLA.D04.GUAN.00903,17.966863596402852,-66.86386040048781,26.8
NEON.PLA.D04.GUAN.00902,17.966860991727135,-66.86386528211493,15
NEON.PLA.D04.GUAN.00942,17.966984257089592,-66.86384186103403,11.7
NEON.PLA.D04.GUAN.00901B,17.966752634280105,-66.86376653778387,11.4
NEON.PLA.D04.GUAN.00901A,17.966752634280105,-66.86376653778387,17.4
NEON.PLA.D04.GUAN.00943,17.967054323885723,-66.86391684844472,16.8
NEON.PLA.D04.GUAN.03756A,17.967757146809287,-66.86302753006784,24.2
NEON.PLA.D04.GUAN.03756C,17.967757146809287,-66.86302753006784,22
NEON.PLA.D04.GUAN.03765,17.96775946010088,-66.86298498720589,24.8
NEON.PLA.D04.GUAN.03771A,17.96783433359542,-66.8629716929378,15.6
NEON.PLA.D04.GUAN.03756B,17.967757146809287,-66.86302753006784,24
NEON.PLA.D04.GUAN.03756D,17.967757146809287,-66.86302753006784,11.2
NEON.PLA.D04.GUAN.03748,17.967878580157933,-66.86305073497617,13.8
NEON.PLA.D04.GUAN.03749,17.967736698715274,-66.86299325521553,31.1
NEON.PLA.D04.GUAN.03771,17.96783433359542,-66.8629716929378,21
NEON.PLA.D04.GUAN.03756,17.967757146809287,-66.86302753006784,25.9
NEON.PLA.D04.GUAN.03771B,17.96783433359542,-66.8629716929378,8.1
NEON.PLA.D04.GUAN.08171,17.967847306460055,-66.86293853969373,11
NEON.PLA.D04.GUAN.03757,17.96763729353775,-66.86293330813612,11.7
NEON.PLA.D04.GUAN.03755,17.967840073908448,-66.86290901494111,17.5
NEON.PLA.D04.GUAN.03752,17.967644575871073,-66.86294411119007,22.9
NEON.PLA.D04.GUAN.03755A,17.967840073908448,-66.86290901494111,16.3
NEON.PLA.D04.GUAN.08171A,17.967847306460055,-66.86293853969373,8.3
NEON.PLA.D04.GUAN.08171B,17.967847306460055,-66.86293853969373,7.9
NEON.PLA.D04.GUAN.03754,17.967571539644023,-66.86305025418703,15
NEON.PLA.D04.GUAN.03775E,17.9675822044169,-66.86289268717036,9
NEON.PLA.D04.GUAN.03369H,17.968954823435542,-66.86442757434186,15.5
NEON.PLA.D04.GUAN.03369K,17.968954823435542,-66.86442757434186,14.2
NEON.PLA.D04.GUAN.03750A,17.96769665675753,-66.863038187136965,15
NEON.PLA.D04.GUAN.03775,17.9675822044169,-66.86289268717036,19.5
NEON.PLA.D04.GUAN.03747,17.96758604993286,-66.86297948842183,30.4
NEON.PLA.D04.GUAN.03369A,17.968954823435542,-66.86442757434186,22.7
NEON.PLA.D04.GUAN.03769A,17.967624747796187,-66.86304581914482,11.6
NEON.PLA.D04.GUAN.03758,17.967649752359026,-66.86296123299299,13.5
NEON.PLA.D04.GUAN.03750I,17.96769665675753,-66.863038187136965,7.3
NEON.PLA.D04.GUAN.03775B,17.9675822044169,-66.86289268717036,12.5
NEON.PLA.D04.GUAN.03750G,17.96769665675753,-66.863038187136965,10.2
NEON.PLA.D04.GUAN.03750H,17.96769665675753,-66.863038187136965,9.1
NEON.PLA.D04.GUAN.03750F,17.96769665675753,-66.863038187136965,10.8
NEON.PLA.D04.GUAN.03775C,17.967582376643595,-66.8628919341403,12.3
NEON.PLA.D04.GUAN.03774,17.96785030940712,-66.86289778892312,12.4
NEON.PLA.D04.GUAN.03769,17.967624747796187,-66.86304581914482,15.5
NEON.PLA.D04.GUAN.03369D,17.968954823435542,-66.86442757434186,20
NEON.PLA.D04.GUAN.03369G,17.968954823435542,-66.86442757434186,17
NEON.PLA.D04.GUAN.03775A,17.9675822044169,-66.86289268717036,18.9
NEON.PLA.D04.GUAN.03775D,17.9675822044169,-66.86289268717036,11.9
NEON.PLA.D04.GUAN.03369E,17.968954823435542,-66.86442757434186,19.2
NEON.PLA.D04.GUAN.03769B,17.967624747796187,-66.86304581914482,8.2
NEON.PLA.D04.GUAN.03758A,17.967649752359026,-66.86296123299299,12.8
NEON.PLA.D04.GUAN.03750D,17.96769665675753,-66.863038187136965,12
NEON.PLA.D04.GUAN.03750,17.96769665675753,-66.863038187136965,17
NEON.PLA.D04.GUAN.03369I,17.968954823435542,-66.86442757434186,14.5
NEON.PLA.D04.GUAN.03750B,17.96769665675753,-66.863038187136965,13.8
NEON.PLA.D04.GUAN.03369F,17.968954823435542,-66.86442757434186,17.5
NEON.PLA.D04.GUAN.03369,17.968954823435542,-66.86442757434186,22.5
NEON.PLA.D04.GUAN.03369B,17.968954823435542,-66.86442757434186,20.5
NEON.PLA.D04.GUAN.03369C,17.968954823435542,-66.86442757434186,20.2
NEON.PLA.D04.GUAN.03369L,17.968954823435542,-66.86442757434186,8.9
NEON.PLA.D04.GUAN.03768,17.96761689339716,-66.86301585689621,16.5
NEON.PLA.D04.GUAN.03750C,17.96769665675753,-66.863038187136965,12.3
NEON.PLA.D04.GUAN.03750E,17.96769665675753,-66.863038187136965,11.4
NEON.PLA.D04.GUAN.03369J,17.968954823435542,-66.86442757434186,14.5
NEON.PLA.D04.GUAN.03762,17.967589185853836,-66.86301687311271,12.1
NEON.PLA.D04.GUAN.03120A,17.969192525604626,-66.86427595973852,11.6
NEON.PLA.D04.GUAN.05593,17.96906278401655,-66.86428634108879,12.1
NEON.PLA.D04.GUAN.03365A,17.968990267788037,-66.86429177638317,14.3
NEON.PLA.D04.GUAN.03122F,17.9691599723693,-66.8641735313683,6.3
NEON.PLA.D04.GUAN.05594,17.969060811208877,-66.86437421254651,10.6
NEON.PLA.D04.GUAN.03368,17.96910578470292,-66.86443665757817,42.8
NEON.PLA.D04.GUAN.03120B,17.969192525604626,-66.86427595973852,10.1
NEON.PLA.D04.GUAN.03365B,17.968990267788037,-66.86429177638317,9.3
NEON.PLA.D04.GUAN.03362,17.96905680315148,-66.86439479587993,10.8
NEON.PLA.D04.GUAN.05594A,17.969060811208877,-66.86437421254651,9.4
NEON.PLA.D04.GUAN.03122A,17.9691599723693,-66.8641735313683,10.6
NEON.PLA.D04.GUAN.05594D,17.969060811208877,-66.86437421254651,6
NEON.PLA.D04.GUAN.03365C,17.968990267788037,-66.86429177638317,9
NEON.PLA.D04.GUAN.03122,17.9691599723693,-66.8641735313683,12.1
NEON.PLA.D04.GUAN.03366A,17.968984153501832,-66.86429663142512,13.9
NEON.PLA.D04.GUAN.03122G,17.9691599723693,-66.8641735313683,6.1
NEON.PLA.D04.GUAN.03366,17.968984153501832,-66.86429663142512,30.5
NEON.PLA.D04.GUAN.05594C,17.969060811208877,-66.86437421254651,8
NEON.PLA.D04.GUAN.05592,17.96898610094195,-66.86437789797606,27.5
NEON.PLA.D04.GUAN.03122D,17.9691599723693,-66.8641735313683,9.1
NEON.PLA.D04.GUAN.03122E,17.9691599723693,-66.8641735313683,6.6
NEON.PLA.D04.GUAN.05592C,17.96898610094195,-66.86437789797606,9.7
NEON.PLA.D04.GUAN.05592A,17.96898610094195,-66.86437789797606,23.1
NEON.PLA.D04.GUAN.03367,17.968962416307996,-66.8643688562677,11.1
NEON.PLA.D04.GUAN.05592B,17.96898610094195,-66.86437789797606,22.5
NEON.PLA.D04.GUAN.03120,17.969192525604626,-66.86427595973852,14.5
NEON.PLA.D04.GUAN.03122C,17.9691599723693,-66.8641735313683,9.2
NEON.PLA.D04.GUAN.03122B,17.9691599723693,-66.8641735313683,9.5
NEON.PLA.D04.GUAN.03365,17.968990267788037,-66.86429177638317,17.7
NEON.PLA.D04.GUAN.05594B,17.969060811208877,-66.86437421254651,9
NEON.PLA.D04.GUAN.03687A,17.969195538641014,-66.8739281530745,11.125
NEON.PLA.D04.GUAN.03668B,17.969147166370735,-66.87396044985344,8.725
NEON.PLA.D04.GUAN.03687C,17.969195538641014,-66.8739281530745,8.025
NEON.PLA.D04.GUAN.03687,17.969195538641014,-66.8739281530745,13.299999999999999
NEON.PLA.D04.GUAN.03668C,17.969147166370735,-66.87396044985344,6.525
NEON.PLA.D04.GUAN.03697D,17.969279212740098,-66.87383684789948,6.575
NEON.PLA.D04.GUAN.03666,17.96917774319068,-66.8739139590285,10.775
NEON.PLA.D04.GUAN.03684,17.96917621305393,-66.8739502345353,10.8
NEON.PLA.D04.GUAN.03678,17.969151284252067,-66.87393822902814,13.175
NEON.PLA.D04.GUAN.03697A,17.969279212740098,-66.87383684789948,13.425
NEON.PLA.D04.GUAN.03668,17.969147166370735,-66.87396044985344,13.025
NEON.PLA.D04.GUAN.03668D,17.969147166370735,-66.87396044985344,7.2
NEON.PLA.D04.GUAN.03667,17.969149592956175,-66.87397860385374,12.1
NEON.PLA.D04.GUAN.03681A,17.9690386250441,-66.87403559987885,32.275
NEON.PLA.D04.GUAN.03687D,17.969195538641014,-66.8739281530745,5.4750000000000005
NEON.PLA.D04.GUAN.03700,17.969248209859177,-66.8738214612436,12.05
NEON.PLA.D04.GUAN.03697,17.969279212740098,-66.87383684789948,13.625
NEON.PLA.D04.GUAN.03679A,17.969078581540085,-66.87393327753958,14.575
NEON.PLA.D04.GUAN.03681B,17.9690386250441,-66.87403559987885,26.675
NEON.PLA.D04.GUAN.03678A,17.969151284252067,-66.87393822902814,7.05
NEON.PLA.D04.GUAN.03679C,17.969078581540085,-66.87393327753958,12.375
NEON.PLA.D04.GUAN.03692,17.969361360001823,-66.87373900559629,14.1
NEON.PLA.D04.GUAN.03679B,17.969078581540085,-66.87393327753958,14.275
NEON.PLA.D04.GUAN.03697B,17.969279212740098,-66.87383684789948,13.075
NEON.PLA.D04.GUAN.03697C,17.969279212740098,-66.87383684789948,10.125
NEON.PLA.D04.GUAN.03666A,17.96917774319068,-66.8739139590285,7.1
NEON.PLA.D04.GUAN.09466,17.969076004759785,-66.87399176598656,10.875
NEON.PLA.D04.GUAN.03680,17.969088348792493,-66.87390918435251,10.65
NEON.PLA.D04.GUAN.03668A,17.969147166370735,-66.87396044985344,11.25
NEON.PLA.D04.GUAN.03698,17.969264405716107,-66.8738204215684,11.9
NEON.PLA.D04.GUAN.03681,17.9690386250441,-66.87403559987885,33.625
NEON.PLA.D04.GUAN.03679,17.969078581540085,-66.87393327753958,15.95
NEON.PLA.D04.GUAN.03682,17.969095421918723,-66.87404879322854,11.45
NEON.PLA.D04.GUAN.03687B,17.969195538641014,-66.8739281530745,8.475
NEON.PLA.D04.GUAN.03695,17.969233785913232,-66.87373318387489,18.700000000000003
NEON.PLA.D04.GUAN.03691G,17.969361974551475,-66.87373063786623,6.3
NEON.PLA.D04.GUAN.03691B,17.969361974551475,-66.87373063786623,8.3
NEON.PLA.D04.GUAN.03690D,17.969381393502342,-66.87373986941802,9
NEON.PLA.D04.GUAN.03691F,17.969361974551475,-66.87373063786623,6.4
NEON.PLA.D04.GUAN.03691H,17.969361974551475,-66.87373063786623,5.2
NEON.PLA.D04.GUAN.03690,17.969381393502342,-66.87373986941802,14.125
NEON.PLA.D04.GUAN.03693,17.969242969053408,-66.87371637709934,10.45
NEON.PLA.D04.GUAN.03691E,17.969361974551475,-66.87373063786623,6.8
NEON.PLA.D04.GUAN.03690B,17.969381393502342,-66.87373986941802,10.825
NEON.PLA.D04.GUAN.03690G,17.969381393502342,-66.87373986941802,4.875
NEON.PLA.D04.GUAN.03690C,17.969381393502342,-66.87373986941802,10.65
NEON.PLA.D04.GUAN.03691A,17.969361974551475,-66.87373063786623,9.3
NEON.PLA.D04.GUAN.03690A,17.969381393502342,-66.87373986941802,13.8
NEON.PLA.D04.GUAN.03691,17.969361974551475,-66.87373063786623,17.3
NEON.PLA.D04.GUAN.03690E,17.969381393502342,-66.87373986941802,8.049999999999999
NEON.PLA.D04.GUAN.03691D,17.969361974551475,-66.87373063786623,7.4
NEON.PLA.D04.GUAN.03691C,17.969361974551475,-66.87373063786623,7.5
NEON.PLA.D04.GUAN.03690F,17.969381393502342,-66.87373986941802,6.95
NEON.PLA.D04.GUAN.01246,17.97336088448559,-66.86670784834038,11.8
NEON.PLA.D04.GUAN.01234,17.973008664775552,-66.86690686693937,12.7
NEON.PLA.D04.GUAN.01247,17.97333176604164,-66.86670329473377,18.7
NEON.PLA.D04.GUAN.01231,17.97308464838578,-66.86681838132492,18
NEON.PLA.D04.GUAN.01239,17.973084598693394,-66.86696124717201,10
NEON.PLA.D04.GUAN.01248,17.973353005899487,-66.86671718967317,13.4
NEON.PLA.D04.GUAN.01231A,17.97308464838578,-66.86681838132492,14.2
NEON.PLA.D04.GUAN.01249,17.97336057322022,-66.86676842229993,13
NEON.PLA.D04.GUAN.01240,17.973175756733024,-66.8669099859804,10.2
NEON.PLA.D04.GUAN.01241A,17.973224214873063,-66.86676548857938,13.4
NEON.PLA.D04.GUAN.01229,17.97315806344496,-66.86682532984752,13.8
NEON.PLA.D04.GUAN.01232,17.973043507165787,-66.86681068879457,13.3
NEON.PLA.D04.GUAN.01300,17.973184748496973,-66.86667244424477,11.9
NEON.PLA.D04.GUAN.01229A,17.97315806344496,-66.86682532984752,11.5
NEON.PLA.D04.GUAN.01233,17.973002720334996,-66.866821141212,11.5
NEON.PLA.D04.GUAN.01230A,17.973159707909563,-66.86683544469942,8.8
NEON.PLA.D04.GUAN.01467A,17.9732199260322,-66.86666653814571,6.9
NEON.PLA.D04.GUAN.01241,17.973224214873063,-66.86676548857938,15.5
NEON.PLA.D04.GUAN.08179,17.97303873609038,-66.86685806987339,11.8
NEON.PLA.D04.GUAN.01467,17.9732199260322,-66.86666653814571,15.5
NEON.PLA.D04.GUAN.09472,17.973112559624447,-66.86680296781446,21.3
NEON.PLA.D04.GUAN.01241B,17.973224214873063,-66.86676548857938,12
NEON.PLA.D04.GUAN.01232A,17.973043507165787,-66.86681068879457,8.8
NEON.PLA.D04.GUAN.01230,17.973159707909563,-66.86683544469942,10
NEON.PLA.D04.GUAN.03854,17.971784169068396,-66.87230801893563,12.666666666666666
NEON.PLA.D04.GUAN.03858,17.97172204260956,-66.87237489978108,14.833333333333334
NEON.PLA.D04.GUAN.03857,17.971754986871268,-66.8723790239815,14.133333333333333
NEON.PLA.D04.GUAN.03842,17.971590426045005,-66.87257467775069,11.6
NEON.PLA.D04.GUAN.03844A,17.97152725175354,-66.87265135834973,10.366666666666667
NEON.PLA.D04.GUAN.03841,17.97147961040558,-66.87256710471947,13.633333333333333
NEON.PLA.D04.GUAN.03842A,17.971590426045005,-66.87257467775069,9.3
NEON.PLA.D04.GUAN.03860,17.971651048643643,-66.8724371731736,14.766666666666667
NEON.PLA.D04.GUAN.09450,17.97157382050552,-66.8725865598812,10.4
NEON.PLA.D04.GUAN.03848,17.971464290264127,-66.87246134285809,16.3
NEON.PLA.D04.GUAN.03859,17.9717380046767,-66.87236813637158,10.433333333333334
NEON.PLA.D04.GUAN.03847,17.971463408452713,-66.8724875436185,10.3
NEON.PLA.D04.GUAN.03850,17.97150219494153,-66.87249355460816,9.799999999999999
NEON.PLA.D04.GUAN.03850A,17.97150219494153,-66.87249355460816,9.066666666666666
NEON.PLA.D04.GUAN.03858A,17.97172204260956,-66.87237489978108,12.166666666666666
NEON.PLA.D04.GUAN.03844,17.97152725175354,-66.87265135834973,12.333333333333334
NEON.PLA.D04.GUAN.03842B,17.971590426045005,-66.87257467775069,8.166666666666668
NEON.PLA.D04.GUAN.03858B,17.97172204260956,-66.87237489978108,11.833333333333334
NEON.PLA.D04.GUAN.02632E,17.966844361143007,-66.87062724547656,11.466666666666667
NEON.PLA.D04.GUAN.03397B,17.966901743514207,-66.87069259680477,14.066666666666666
NEON.PLA.D04.GUAN.03400B,17.966691959564226,-66.87038866725607,12.066666666666666
NEON.PLA.D04.GUAN.03390B,17.966736334872223,-66.87067951176759,15.933333333333334
NEON.PLA.D04.GUAN.02608B,17.96681558808952,-66.87062397224359,12.200000000000001
NEON.PLA.D04.GUAN.02632F,17.966844361143007,-66.87062724547656,12.666666666666666
NEON.PLA.D04.GUAN.03400A,17.966691959564226,-66.87038866725607,13.4
NEON.PLA.D04.GUAN.03482A,17.966615337718952,-66.87051741893927,18.9
NEON.PLA.D04.GUAN.03482E,17.966615337718952,-66.87051741893927,14
NEON.PLA.D04.GUAN.02632D,17.966844361143007,-66.87062724547656,13.6
NEON.PLA.D04.GUAN.02631,17.966881081878398,-66.87056287139482,26.333333333333332
NEON.PLA.D04.GUAN.03400C,17.966691959564226,-66.87038866725607,11.866666666666667
NEON.PLA.D04.GUAN.03390A,17.966736334872223,-66.87067951176759,16.5
NEON.PLA.D04.GUAN.03400D,17.966691959564226,-66.87038866725607,10.5
NEON.PLA.D04.GUAN.03397C,17.966901743514207,-66.87069259680477,11.9
NEON.PLA.D04.GUAN.02608A,17.96681558808952,-66.87062397224359,14.733333333333333
NEON.PLA.D04.GUAN.03482B,17.966615337718952,-66.87051741893927,14.1
NEON.PLA.D04.GUAN.03397A,17.966901743514207,-66.87069259680477,14.633333333333333
NEON.PLA.D04.GUAN.03482D,17.966615337718952,-66.87051741893927,15.966666666666667
NEON.PLA.D04.GUAN.03699A,17.966683500763686,-66.87039543804394,14.733333333333334
NEON.PLA.D04.GUAN.02632A,17.966844361143007,-66.87062724547656,18.333333333333332
NEON.PLA.D04.GUAN.03699B,17.966683500763686,-66.87039543804394,13.5
NEON.PLA.D04.GUAN.03391A,17.966784591429235,-66.87053046714682,9.733333333333333
NEON.PLA.D04.GUAN.02632B,17.966844361143007,-66.87062724547656,16.733333333333334
NEON.PLA.D04.GUAN.02632C,17.966844361143007,-66.87062724547656,15.6
NEON.PLA.D04.GUAN.03484,17.966582803274996,-66.87044255826349,36.233333333333334
NEON.PLA.D04.GUAN.03394,17.966917589519152,-66.87066591484621,18.099999999999998
NEON.PLA.D04.GUAN.03482,17.966615337718952,-66.87051741893927,25.133333333333333
NEON.PLA.D04.GUAN.03390,17.966736334872223,-66.87067951176759,20.53333333333333
NEON.PLA.D04.GUAN.02608,17.96681558808952,-66.87062397224359,14.733333333333334
NEON.PLA.D04.GUAN.03393,17.966883261027615,-66.87068561583183,11.533333333333333
NEON.PLA.D04.GUAN.03400,17.966691959564226,-66.87038866725607,17.266666666666666
NEON.PLA.D04.GUAN.03398,17.966713802959212,-66.87036356069535,36.63333333333333
NEON.PLA.D04.GUAN.03487,17.96664874001892,-66.87042819115523,21.3
NEON.PLA.D04.GUAN.02632,17.966844361143007,-66.87062724547656,22.766666666666666
NEON.PLA.D04.GUAN.03391,17.966784591429235,-66.87053046714682,12.3
NEON.PLA.D04.GUAN.03397,17.966901743514207,-66.87069259680477,15.166666666666666
NEON.PLA.D04.GUAN.03486,17.966633453745693,-66.8704465860621,19.366666666666667
NEON.PLA.D04.GUAN.03392,17.96683612688893,-66.87068561595802,19.9
NEON.PLA.D04.GUAN.03699,17.966683500763686,-66.87039543804394,14.7
NEON.PLA.D04.GUAN.03389,17.96675171826994,-66.87064022051966,24.599999999999998
NEON.PLA.D04.GUAN.03483,17.966558681891286,-66.87048962671376,18.6
NEON.PLA.D04.GUAN.03689B,17.969386865669332,-66.87373246297226,5.9
NEON.PLA.D04.GUAN.03689A,17.969386865669332,-66.87373246297226,8.233333333333334
NEON.PLA.D04.GUAN.03689,17.969386865669332,-66.87373246297226,13.333333333333334
NEON.PLA.D04.GUAN.08037,17.96888328825631,-66.86754737480938,10.866666666666667
NEON.PLA.D04.GUAN.03395A,17.966711032158244,-66.87038161499446,12
NEON.PLA.D04.GUAN.00026A,17.968930144744103,-66.86784300541841,11.666666666666666
NEON.PLA.D04.GUAN.03395,17.966711032158244,-66.87038161499446,12.725
NEON.PLA.D04.GUAN.05511,17.967918256023687,-66.88467770759216,10
NEON.PLA.D04.GUAN.04335B,17.969179999445988,-66.85263005341308,13
NEON.PLA.D04.GUAN.04334B,17.96917767450771,-66.85265387202277,13
NEON.PLA.D04.GUAN.02193A,17.965552848749564,-66.83508396748825,12.7
NEON.PLA.D04.GUAN.02192A,17.965541137740562,-66.83514726127271,10.5
NEON.PLA.D04.GUAN.02190A,17.965577255472954,-66.83517485806863,13.3
NEON.PLA.D04.GUAN.02025C,17.965435220983142,-66.83523696535671,12.8
NEON.PLA.D04.GUAN.02025D,17.965435220983142,-66.83523696535671,10.6
NEON.PLA.D04.GUAN.02197B,17.965438122256543,-66.83515447396411,10.1
NEON.PLA.D04.GUAN.02197D,17.965438122256543,-66.83515447396411,6.4
NEON.PLA.D04.GUAN.02190C,17.965577255472954,-66.83517485806863,10.5
NEON.PLA.D04.GUAN.02197A,17.965438122256543,-66.83515447396411,13.5
NEON.PLA.D04.GUAN.02193B,17.965524982242343,-66.8350810961193,11.7
NEON.PLA.D04.GUAN.02190B,17.965577255472954,-66.83517485806863,13.6
NEON.PLA.D04.GUAN.02194A,17.965529810130796,-66.83507706608289,10
NEON.PLA.D04.GUAN.02190D,17.965577255472954,-66.83517485806863,7.6
NEON.PLA.D04.GUAN.02025A,17.965435220983142,-66.83523696535671,18.1
NEON.PLA.D04.GUAN.02200A,17.96545033610253,-66.83520552801198,13
NEON.PLA.D04.GUAN.02197C,17.965438122256543,-66.83515447396411,9
NEON.PLA.D04.GUAN.04562A,17.972692075222295,-66.8513063594714,9.6
NEON.PLA.D04.GUAN.01938A,17.97032917478957,-66.82467731607787,8.8
NEON.PLA.D04.GUAN.01943A,17.970260086220758,-66.82458176802852,11.6
NEON.PLA.D04.GUAN.04176,17.96873499473495,-66.88046551071443,16.05
NEON.PLA.D04.GUAN.04170D,17.9686663270248,-66.88050794678793,9.3
NEON.PLA.D04.GUAN.04181A,17.96878012587955,-66.88043208942247,5.4
NEON.PLA.D04.GUAN.04183,17.96878883482151,-66.88051899072008,12.3
NEON.PLA.D04.GUAN.04170C,17.9686663270248,-66.88050794678793,10.3
NEON.PLA.D04.GUAN.04170E,17.9686663270248,-66.88050794678793,10.8
NEON.PLA.D04.GUAN.05798,17.95564847716189,-66.85221539697623,13.8
NEON.PLA.D04.GUAN.05897A,17.955690587673324,-66.85226864553988,11.3
NEON.PLA.D04.GUAN.05897,17.95566679132225,-66.8522341060758,12.1
NEON.PLA.D04.GUAN.03289,17.975181274660965,-66.86694464537355,10.433333333333334
NEON.PLA.D04.GUAN.08555,17.951520406219526,-66.89904736322109,14.5
NEON.PLA.D04.GUAN.05912A,17.951573967432214,-66.89903810672183,10.5
NEON.PLA.D04.GUAN.05912B,17.951573967432214,-66.89903810672183,9.6
NEON.PLA.D04.GUAN.05925,17.95155504930761,-66.89907626198273,22.3
NEON.PLA.D04.GUAN.05637,17.969023838266757,-66.86755430406811,10
NEON.PLA.D04.GUAN.05899B,17.97074776713631,-66.86413210752336,13
NEON.PLA.D04.GUAN.05899A,17.97074776713631,-66.86413210752336,19
NEON.PLA.D04.GUAN.05899C,17.97074776713631,-66.86413210752336,12.4
NEON.PLA.D04.GUAN.05899,17.97074776713631,-66.86413210752336,25.8
NEON.PLA.D04.GUAN.05939,17.96691031785678,-66.8706954099419,13
NEON.PLA.D04.LAJA.04352,18.01856202015298,-67.07638185267406,31.6
NEON.PLA.D04.LAJA.04355,18.01856357815403,-67.07629868731844,31
NEON.PLA.D04.LAJA.08243,18.034513608331444,-67.06685450073975,51.3
NEON.PLA.D04.LAJA.08244A,18.034408143124487,-67.06683635089416,20.7
NEON.PLA.D04.LAJA.08468A,18.034409309263893,-67.06674441100932,23.7
NEON.PLA.D04.LAJA.08260A,18.03527071601925,-67.07329015938316,12
NEON.PLA.D04.LAJA.08468,18.034409309263893,-67.06674441100932,25
NEON.PLA.D04.LAJA.08262,18.035390541636446,-67.07329011829133,13
NEON.PLA.D04.LAJA.08260,18.03527071601925,-67.07329015938316,12.5
NEON.PLA.D04.LAJA.08244,18.034408143124487,-67.06683635089416,23.4
NEON.PLA.D04.LAJA.08100,18.035620852082474,-67.06759337055196,12.2
NEON.PLA.D20.PUUM.00344,19.55360312464952,-155.3192882752347,180
NEON.PLA.D20.PUUM.00317,19.553675316935692,-155.31911177270743,20
NEON.PLA.D20.PUUM.00340,19.553621591005154,-155.31928181519348,25
NEON.PLA.D20.PUUM.00360,19.5536507482214,-155.319258707501,20.5
NEON.PLA.D20.PUUM.00324,19.55369114665438,-155.3191414705737,13.5
NEON.PLA.D20.PUUM.00346,19.553616731909244,-155.31923414453112,25.3
NEON.PLA.D20.PUUM.00322,19.553627830775543,-155.3191263480431,14
NEON.PLA.D20.PUUM.00357,19.553689787641524,-155.31931306766276,60
NEON.PLA.D20.PUUM.00314,19.553713587225527,-155.3191336204868,12.3
NEON.PLA.D20.PUUM.00339,19.553623849731682,-155.319280942762,13.4
NEON.PLA.D20.PUUM.00345,19.553621105643433,-155.31923089332878,12.8
NEON.PLA.D20.PUUM.00035,19.553711954235787,-155.31912728918527,12.3
NEON.PLA.D20.PUUM.00004,19.55354283785508,-155.31910586835542,1.6
NEON.PLA.D20.PUUM.00320,19.5536374673364,-155.3190968033267,15.6
NEON.PLA.D20.PUUM.00319,19.553648758151375,-155.31910396937445,39.2
NEON.PLA.D20.PUUM.00355,19.553702184124987,-155.31930603741773,22.2
NEON.PLA.D20.PUUM.00353,19.55370243155801,-155.31928934185157,28.2
NEON.PLA.D20.PUUM.00351,19.553654817765228,-155.31924257711557,23.9
NEON.PLA.D20.PUUM.00005,19.553551094971308,-155.3191033613703,1.4
NEON.PLA.D20.PUUM.00347,19.55362900751992,-155.31921811622598,16.9
NEON.PLA.D20.PUUM.00315,19.553677668468623,-155.31910983718802,30.4
NEON.PLA.D20.PUUM.00316,19.553676485907197,-155.31911591619047,16.6
NEON.PLA.D20.PUUM.00352,19.55367881013885,-155.3192329715518,11.6
NEON.PLA.D20.PUUM.00323,19.5536718891642,-155.31914183349443,12.8
NEON.PLA.D20.PUUM.00350,19.553653491641878,-155.31924232199003,20.8
NEON.PLA.D20.PUUM.00359,19.55367446057082,-155.3192929549996,14.7
NEON.PLA.D20.PUUM.00354,19.55370243155801,-155.31928934185157,23.9
NEON.PLA.D20.PUUM.00321,19.553634032484926,-155.31909920396197,27.6
NEON.PLA.D20.PUUM.00356,19.55371414294598,-155.3192781932156,14.8
NEON.PLA.D20.PUUM.00002,19.553634263207226,-155.31923951798692,3.2
NEON.PLA.D20.PUUM.00348,19.553648972416816,-155.31922236842772,10.7
