"uid","domainID","siteID","plotID","trapCoordinate","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","date","eventID","tagID","individualNid","taxonID","scientificName","taxonRank","identificationQualifier","sex","reproductiveCondition","recapture","fate","replacedTag","lifeStage","testes","nipples","pregnancyStatus","vagina","hindfootLength","earLength","tailLength","totalLength","weight","larvalTicksAttached","nymphalTicksAttached","adultTicksAttached","bloodSampleID","bloodSampleMethod","fecalSampleID","fecalSampleCondition","earSampleID","hairSampleID","whiskerSampleID","voucherSampleID","measuredBy","recordedBy","remarks","consistencyTagIDSexQF","consistencyTagIDTaxonIDQF","consistencyTagIDLifeStageQF","orderTagIDRecaptureQF","orderTagIDLifeStageQF","duplicateTrapCoordinateQF","idqQF"
"A5AF0329546E4834999DFAC75DCEB5C4","D03","OSBS","OSBS_003","A4","evergreenForest",29.695112,-81.946045,"WGS84",,32.0,,"2014-06-18","MAM.OSBS.2014.07",,,"POFL","Podomys floridanus","species",,"M","R","Y",,,"adult","scrotal",,,,27,,,,36,,,,,"mandibular",,"old",,,,,"4cqeLHiLe4gLDDT1aPeC5HAoHE1jibPr","DCSbvLoRWMyIwKn5/LbtNIKQIsZOfV00",,0,0,0,-1,0,,
"FCE624F55577447985EB631252E17205","D03","OSBS","OSBS_003","H9","evergreenForest",29.694666,-81.945317,"WGS84",,32.0,,"2014-06-18","MAM.OSBS.2014.07",,,"PEGO","Peromyscus gossypinus","species",,"F","N","N",,,"subadult",,,"not",,19,,,,19,,,,,"mandibular",,"fresh",,,,,"4cqeLHiLe4gLDDT1aPeC5HAoHE1jibPr","DCSbvLoRWMyIwKn5/LbtNIKQIsZOfV00","Not dead!",0,0,0,-1,0,,
"54DE890D0B7B46E7BBB8209A9A46FC3C","D03","OSBS","OSBS_003","J1","evergreenForest",29.695389,-81.945117,"WGS84",,32.0,,"2014-06-18","MAM.OSBS.2014.07",,,"POFL","Podomys floridanus","species",,"M","R","Y",,,"adult","scrotal",,,,25,,,,35,,,,,"mandibular",,,,,,,"4cqeLHiLe4gLDDT1aPeC5HAoHE1jibPr","DCSbvLoRWMyIwKn5/LbtNIKQIsZOfV00","Left to recover in box in brush at J1 (bled out ear)",0,0,0,-1,0,,
"8452FAEA13914605B2C6F273C2606B65","D03","OSBS","OSBS_012","D4","woodyWetlands",29.720196,-81.985098,"WGS84",,32.1,,"2014-06-18","MAM.OSBS.2014.07",,,"SIHI","Sigmodon hispidus","species",,"M","R","Y",,"Left","adult","scrotal",,,,30,,,,85,,,,,"unsuccessful",,"fresh",,,,,"v7a5KMTkFH7DgaRo46hfflVQQqwuV2HD","JdN6ZmAx7oWmgJTT7ZCkIiDetk5BQ8MqI0IpeCDHq2o=","blood not collect b/c not bleeding site.  Also, a recapture that needed eartag replaced, no previous tag # available",0,0,0,-1,0,,
"336F95546AD446C28BFAB19C9ADC9786","D03","OSBS","OSBS_002","B5","evergreenForest",29.705098,-81.956560,"WGS84",,32.0,,"2014-06-19","MAM.OSBS.2014.07",,,"POFL","Podomys floridanus","species",,"F","N","Y",,,"adult",,,"not",,26,,,,33,,,,,,,"old",,,,,"DCSbvLoRWMyIwKn5/LbtNIKQIsZOfV00","4cqeLHiLe4gLDDT1aPeC5HAoHE1jibPr",,0,0,0,-1,0,,
"4CD12757200B468AAA4A87C9C959523F","D03","OSBS","OSBS_002","G1","evergreenForest",29.705463,-81.956046,"WGS84",,32.0,,"2014-06-19","MAM.OSBS.2014.07",,,"POFL","Podomys floridanus","species",,"F","R","Y",,,"adult",,"enlarged","not",,25,,,,34,,,,,,,"fresh",,,,,"DCSbvLoRWMyIwKn5/LbtNIKQIsZOfV00","4cqeLHiLe4gLDDT1aPeC5HAoHE1jibPr",,0,0,0,-1,0,,
"A268580EFBA34AC9880AF9279A4B0C2A","D03","OSBS","OSBS_002","I2","evergreenForest",29.705374,-81.955839,"WGS84",,32.0,,"2014-06-19","MAM.OSBS.2014.07",,,"POFL","Podomys floridanus","species",,"F","N","Y",,,"subadult",,,"not",,23,,,,23,,,,,,,"old",,,,,"DCSbvLoRWMyIwKn5/LbtNIKQIsZOfV00","4cqeLHiLe4gLDDT1aPeC5HAoHE1jibPr",,0,0,0,-1,0,,
"D60537A8147D45418512A0B1031D8809","D03","OSBS","OSBS_002","I6","evergreenForest",29.705013,-81.955835,"WGS84",,32.0,,"2014-06-19","MAM.OSBS.2014.07",,,"POFL","Podomys floridanus","species",,"M","R","Y",,,"adult","scrotal",,,,25,,,,31,,,,,,,"fresh",,,,,"DCSbvLoRWMyIwKn5/LbtNIKQIsZOfV00","4cqeLHiLe4gLDDT1aPeC5HAoHE1jibPr",,0,0,0,-1,0,,
"C0D539B374504D45977EA4E06D2DD910","D03","OSBS","OSBS_002","D6","evergreenForest",29.705009,-81.956352,"WGS84",,32.0,,"2014-06-19","MAM.OSBS.2014.07",,,"POFL","Podomys floridanus","species",,"M","N","Y",,,"adult","nonscrotal",,,,25,,,,32,,,,,,,"fresh",,,,,"DCSbvLoRWMyIwKn5/LbtNIKQIsZOfV00","4cqeLHiLe4gLDDT1aPeC5HAoHE1jibPr",,0,0,0,-1,0,,
"2FFD7A9C86FD4B488418EA3D4ECD737F","D03","OSBS","OSBS_004","C2","evergreenForest",29.683231,-81.958396,"WGS84",,39.9,,"2014-06-19","MAM.OSBS.2014.07",,,"POFL","Podomys floridanus","species",,"M","N","Y",,,"adult","nonscrotal",,,,24,,,,25,,,,,"mandibular",,"old",,,,,"F0OBrKFXXmbaX1Z1kxjlur7RvhHv7pRm","5DgdPLlMgjaR2O77F10sUDRhg75PRbnT",,0,0,0,-1,0,,
"75EFFA4FBCA8453CB2479DF763C0A261","D03","OSBS","OSBS_004","C4","evergreenForest",29.683051,-81.958394,"WGS84",,40.2,,"2014-06-19","MAM.OSBS.2014.07",,,"POFL","Podomys floridanus","species",,"F","N","Y",,,"adult",,"nonenlarged","not","neither",24,,,,29,,,,,"mandibular",,"old",,,,,"F0OBrKFXXmbaX1Z1kxjlur7RvhHv7pRm","5DgdPLlMgjaR2O77F10sUDRhg75PRbnT",,0,0,0,-1,0,,
"01E0D069FF4F4E69B3BA3202A447BBDF","D03","OSBS","OSBS_004","A6","evergreenForest",29.682869,-81.958599,"WGS84",,40.5,,"2014-06-19","MAM.OSBS.2014.07",,,"POFL","Podomys floridanus","species",,"M","R","Y",,,"adult","scrotal",,,,25,15,55,135,28,,,,,"mandibular",,"fresh",,,,,"F0OBrKFXXmbaX1Z1kxjlur7RvhHv7pRm","5DgdPLlMgjaR2O77F10sUDRhg75PRbnT",,0,0,0,-1,0,,
"9781FBEDDDE14BD0A5ABEBCF23EE02C2","D03","OSBS","OSBS_004","B4","evergreenForest",29.683050,-81.958497,"WGS84",,40.2,,"2014-06-19","MAM.OSBS.2014.07",,,"POFL","Podomys floridanus","species",,"F","N","N",,,"adult",,"nonenlarged","not","neither",24,,,,30,,,,,"mandibular",,"fresh",,,,,"F0OBrKFXXmbaX1Z1kxjlur7RvhHv7pRm","5DgdPLlMgjaR2O77F10sUDRhg75PRbnT","bled out of ear; gave Gatorade, but walked off fine",0,0,0,-1,0,,
"E2A0B450C6484DD1B2FCB6B374D7BD89","D03","OSBS","OSBS_004","I4","evergreenForest",29.683055,-81.957774,"WGS84",,40.0,,"2014-06-19","MAM.OSBS.2014.07",,,"POFL","Podomys floridanus","species",,"M","N","Y",,,"adult","nonscrotal",,,,25,,,,29,,,,,"mandibular",,"fresh",,,,,"F0OBrKFXXmbaX1Z1kxjlur7RvhHv7pRm","5DgdPLlMgjaR2O77F10sUDRhg75PRbnT",,0,0,0,-1,0,,
"00620954CE104373BC3F9E657019E6ED","D03","OSBS","OSBS_003","A3","evergreenForest",29.695202,-81.946046,"WGS84",,32.0,,"2014-06-19","MAM.OSBS.2014.07",,,"POFL","Podomys floridanus","species",,"M","N","Y",,,"adult","nonscrotal",,,,24,,,,33,,,,,"unsuccessful",,"fresh",,,,,"DCSbvLoRWMyIwKn5/LbtNIKQIsZOfV00","4cqeLHiLe4gLDDT1aPeC5HAoHE1jibPr",,0,0,0,-1,0,,
"DE29B40C02674B50AC7D034CEE421F1F","D03","OSBS","OSBS_005","E1","woodyWetlands",29.695507,-82.026053,"WGS84",,37.6,,"2014-06-19","MAM.OSBS.2014.07",,,"OCNU","Ochrotomys nuttalli","species",,"M","N","N",,,"adult","nonscrotal",,,,18,,,,17,,,,,,,"fresh",,,,,"F0OBrKFXXmbaX1Z1kxjlur7RvhHv7pRm","5DgdPLlMgjaR2O77F10sUDRhg75PRbnT",,0,0,0,-1,0,,
"D6D4582080B94AC9B6684F1EA4BC1DA9","D03","OSBS","OSBS_005","B7","woodyWetlands",29.694963,-82.026358,"WGS84",,37.3,,"2014-06-19","MAM.OSBS.2014.07",,,"GLVO","Glaucomys volans","species",,,"N","N","nontarget",,,,,"not",,,,,,,,,,,,,,,,,,"F0OBrKFXXmbaX1Z1kxjlur7RvhHv7pRm","5DgdPLlMgjaR2O77F10sUDRhg75PRbnT","Flying squirrel released",-1,-1,-1,-1,-1,,
"56A600823A57484E81AC6914097C2BFF","D03","OSBS","OSBS_023","A6","emergentHerbaceousWetlands",29.723452,-81.984830,"WGS84",,32.0,,"2014-06-19","MAM.OSBS.2014.07",,,"SIHI","Sigmodon hispidus","species",,"M","N","N",,,"juvenile","nonscrotal",,,,32,,,,60,,,,,"unsuccessful",,,,,,,"JdN6ZmAx7oWmgJTT7ZCkIiDetk5BQ8MqI0IpeCDHq2o=","4L8ym37Asu8N3cU4D/tF0hHqApAg5DIM",,0,0,0,-1,0,,
"CFF377FB82F0467391245B6AF3E6D8F6","D03","OSBS","OSBS_023","A8","emergentHerbaceousWetlands",29.723271,-81.984828,"WGS84",,32.0,,"2014-06-19","MAM.OSBS.2014.07",,,"SIHI","Sigmodon hispidus","species",,"M","R","N",,,"adult","scrotal",,,,32,,,,172,,,,,"unsuccessful",,"fresh",,,,,"JdN6ZmAx7oWmgJTT7ZCkIiDetk5BQ8MqI0IpeCDHq2o=","4L8ym37Asu8N3cU4D/tF0hHqApAg5DIM",,0,0,0,-1,0,,
"9B693E8DC6004C49ABECC82A7F6DE497","D03","OSBS","OSBS_023","G8","emergentHerbaceousWetlands",29.723276,-81.984208,"WGS84",,32.0,,"2014-06-19","MAM.OSBS.2014.07",,,"SIHI","Sigmodon hispidus","species",,"M","R","N","escaped",,"adult","scrotal",,,,32,,,,,,,,,"unsuccessful",,"old",,,,,"JdN6ZmAx7oWmgJTT7ZCkIiDetk5BQ8MqI0IpeCDHq2o=","4L8ym37Asu8N3cU4D/tF0hHqApAg5DIM","Escaped before getting weight; could not get blood - need longer lancet!",0,0,0,-1,0,,
"03C161FB5F754E94B3CD05B3CA720BFE","D03","OSBS","OSBS_005","D10","woodyWetlands",29.694694,-82.026148,"WGS84",,37.0,,"2014-06-20","MAM.OSBS.2014.07",,,"GLVO","Glaucomys volans","species",,,"N","N","nontarget",,,,,"not",,,,,,,,,,,,,,,,,,"F0OBrKFXXmbaX1Z1kxjlur7RvhHv7pRm","5DgdPLlMgjaR2O77F10sUDRhg75PRbnT",,-1,-1,-1,-1,-1,,
"C1D15CF525E04AAB945D94A98D472E81","D03","OSBS","OSBS_005","F2","woodyWetlands",29.695417,-82.025949,"WGS84",,37.4,,"2014-06-20","MAM.OSBS.2014.07",,,"OCNU","Ochrotomys nuttalli","species",,"M","N","Y",,,"adult","nonscrotal",,,,17,,,,16,,,,,,,"old",,,,,"F0OBrKFXXmbaX1Z1kxjlur7RvhHv7pRm","5DgdPLlMgjaR2O77F10sUDRhg75PRbnT",,0,0,0,-1,0,,
"CBD1D1FB6CD943348A14D2BECB7C758D","D03","OSBS","OSBS_023","A10","emergentHerbaceousWetlands",29.723091,-81.984826,"WGS84",,32.0,,"2014-06-20","MAM.OSBS.2014.07",,,"SIHI","Sigmodon hispidus","species",,"M","R","Y",,,"adult","scrotal",,,,31,,,,152,,,,,"unsuccessful",,"fresh",,,,,"JdN6ZmAx7oWmgJTT7ZCkIiDetk5BQ8MqI0IpeCDHq2o=","4L8ym37Asu8N3cU4D/tF0hHqApAg5DIM",,0,0,0,-1,0,,
"3CABC69870ED4593A70EAE28AC2D4F8A","D03","OSBS","OSBS_003","A3","evergreenForest",29.695202,-81.946046,"WGS84",,32.0,,"2014-06-20","MAM.OSBS.2014.07",,,"POFL","Podomys floridanus","species",,"M","R","Y",,,"adult","scrotal",,,,25,,,,33,,,,,,,"fresh",,,,,"XFjJQQENba+DLiygxd0b7NlmO+cFfir7","NumQfEzEFQjnTDdvDybKbFb+Sd6pXZl7vHFcfhu5heU=",,0,0,0,-1,0,,
"B2DCC1175C6546D0BA37298756B8EB4D","D03","OSBS","OSBS_003","J8","evergreenForest",29.694758,-81.945111,"WGS84",,32.0,,"2014-06-20","MAM.OSBS.2014.07",,,"PEGO","Peromyscus gossypinus","species",,"F","N","Y",,,"subadult",,,"not",,23,,,,21,,,,,"mandibular",,"old",,,,,"XFjJQQENba+DLiygxd0b7NlmO+cFfir7","NumQfEzEFQjnTDdvDybKbFb+Sd6pXZl7vHFcfhu5heU=",,0,0,0,-1,0,,
"3970ED6A184A49AE80838DC2CDA6FBF7","D03","OSBS","OSBS_003","B3","evergreenForest",29.695203,-81.945942,"WGS84",,32.0,,"2014-06-20","MAM.OSBS.2014.07",,,"POFL","Podomys floridanus","species",,"F","N","N",,,"adult",,,"not",,23,,,,29,,,,,"mandibular",,"fresh",,,,,"XFjJQQENba+DLiygxd0b7NlmO+cFfir7","NumQfEzEFQjnTDdvDybKbFb+Sd6pXZl7vHFcfhu5heU=","bled out ear, seemed to recover",0,0,0,-1,0,,
"34A0CB636EBA4A4CAC81696CFAECF522","D03","OSBS","OSBS_004","H9","evergreenForest",29.682604,-81.957873,"WGS84",,40.7,,"2014-06-20","MAM.OSBS.2014.07",,,"POFL","Podomys floridanus","species",,"M","R","Y",,,"adult","scrotal",,,,25,,,,30,,,,,,,"old",,,,,"F0OBrKFXXmbaX1Z1kxjlur7RvhHv7pRm","5DgdPLlMgjaR2O77F10sUDRhg75PRbnT",,0,0,0,-1,0,,
"29CA256FAE8141FFA10BB145D1350E86","D03","OSBS","OSBS_004","H1","evergreenForest",29.683325,-81.957880,"WGS84",,39.6,,"2014-06-20","MAM.OSBS.2014.07",,,"POFL","Podomys floridanus","species",,"F","N","Y",,,"adult",,"nonenlarged","not","neither",24,,,,27,,,,,,,"old",,,,,"F0OBrKFXXmbaX1Z1kxjlur7RvhHv7pRm","5DgdPLlMgjaR2O77F10sUDRhg75PRbnT",,0,0,0,-1,0,,
"00C5AD26D9ED4A8AAE21CEAECEFF1799","D03","OSBS","OSBS_004","H6","evergreenForest",29.682874,-81.957875,"WGS84",,40.3,,"2014-06-20","MAM.OSBS.2014.07",,,"POFL","Podomys floridanus","species",,"M","R","N",,,"adult","scrotal",,,,24,,,,30,,,,,"unsuccessful",,"fresh",,,,,"F0OBrKFXXmbaX1Z1kxjlur7RvhHv7pRm","5DgdPLlMgjaR2O77F10sUDRhg75PRbnT",,0,0,0,-1,0,,
"0AB8611CCFFB453688FC187908B9714E","D03","OSBS","OSBS_004","D3","evergreenForest",29.683142,-81.958291,"WGS84",,40.0,,"2014-06-20","MAM.OSBS.2014.07",,,"POFL","Podomys floridanus","species",,"M","R","Y",,,"adult","scrotal",,,,23,,,,26,,,,,,,"old",,,,,"F0OBrKFXXmbaX1Z1kxjlur7RvhHv7pRm","5DgdPLlMgjaR2O77F10sUDRhg75PRbnT",,0,0,0,-1,0,,
"D9C9692C23F24EBCB1FE8C7B6545A1AE","D03","OSBS","OSBS_004","B4","evergreenForest",29.683050,-81.958497,"WGS84",,40.2,,"2014-06-20","MAM.OSBS.2014.07",,,"POFL","Podomys floridanus","species",,"M","R","Y",,,"adult","scrotal",,,,24,,,,30,,,,,,,"old",,,,,"F0OBrKFXXmbaX1Z1kxjlur7RvhHv7pRm","5DgdPLlMgjaR2O77F10sUDRhg75PRbnT",,0,0,0,-1,0,,
"4A5F7BC21B864091B926549F75A9A7F5","D03","OSBS","OSBS_004","A8","evergreenForest",29.682689,-81.958597,"WGS84",,40.7,,"2014-06-20","MAM.OSBS.2014.07",,,"POFL","Podomys floridanus","species",,"F","N","Y",,,"adult",,"nonenlarged","not","neither",25,,,,27,,,,,"unsuccessful",,"fresh",,,,,"F0OBrKFXXmbaX1Z1kxjlur7RvhHv7pRm","5DgdPLlMgjaR2O77F10sUDRhg75PRbnT",,0,0,0,-1,0,,
"AA23AA25C8564B0EA768B188FFCE3326","D03","OSBS","OSBS_002","I3","evergreenForest",29.705284,-81.955838,"WGS84",,32.0,,"2014-06-20","MAM.OSBS.2014.07",,,"POFL","Podomys floridanus","species",,"F","N","Y",,,"subadult",,,"not",,24,,,,23,,,,,,,"fresh",,,,,"XFjJQQENba+DLiygxd0b7NlmO+cFfir7","4cqeLHiLe4gLDDT1aPeC5HAoHE1jibPr",,0,0,0,-1,0,,
"EF852464CAEA42A5985C45FC0690034F","D03","OSBS","OSBS_002","G2","evergreenForest",29.705372,-81.956046,"WGS84",,32.0,,"2014-06-20","MAM.OSBS.2014.07",,,"POFL","Podomys floridanus","species",,"F","R","Y",,,"adult",,"enlarged","not",,23,,,,37,,,,,,,"fresh",,,,,"XFjJQQENba+DLiygxd0b7NlmO+cFfir7","4cqeLHiLe4gLDDT1aPeC5HAoHE1jibPr","l  elbow very swollen",0,1,0,-1,0,,
"9BCF1BB7B2F84D4B9BCB57B065236C1C","D03","OSBS","OSBS_002","A3","evergreenForest",29.705278,-81.956665,"WGS84",,32.0,,"2014-06-20","MAM.OSBS.2014.07",,,"POFL","Podomys floridanus","species",,"F","N","Y",,,"adult",,,"not",,25,,,,30,,,,,,,"old",,,,,"XFjJQQENba+DLiygxd0b7NlmO+cFfir7","4cqeLHiLe4gLDDT1aPeC5HAoHE1jibPr",,0,0,0,-1,0,,
"4C254C051AF34E409A18FB9298524B89","D03","OSBS","OSBS_002","H3","evergreenForest",29.705283,-81.955941,"WGS84",,32.0,,"2014-06-20","MAM.OSBS.2014.07",,,"POFL","Podomys floridanus","species",,"M","R","Y",,,"adult","scrotal",,,,24,,,,31,,,,,,,"old",,,,,"XFjJQQENba+DLiygxd0b7NlmO+cFfir7","4cqeLHiLe4gLDDT1aPeC5HAoHE1jibPr",,0,0,0,-1,0,,
"8F176F30D24543F9BFA78F18662B5294","D03","OSBS","OSBS_004","A6","evergreenForest",29.682869,-81.958599,"WGS84",,40.5,,"2014-07-22","MAM.OSBS.2014.08",,,"POFL","Podomys floridanus","species",,"F","N","Y","escaped",,"adult",,"nonenlarged","not","neither",29,,,,21,,,,,"unsuccessful",,"fresh",,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2",,0,0,0,-1,0,,
"5468FB2ED7E5463281053A3674613AF1","D03","OSBS","OSBS_004","J8","evergreenForest",29.682695,-81.957667,"WGS84",,40.5,,"2014-07-22","MAM.OSBS.2014.08",,,"POFL","Podomys floridanus","species",,"M","R","Y",,,"adult","scrotal",,,,25,,,,32,,,,,"mandibular",,"fresh",,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2",,0,0,0,-1,0,,
"F7018D24E8F145398B3A835E5EC3209D","D03","OSBS","OSBS_004","I1","evergreenForest",29.683326,-81.957776,"WGS84",,39.6,,"2014-07-22","MAM.OSBS.2014.08",,,"POFL","Podomys floridanus","species",,"F","R","Y",,,"adult",,"nonenlarged","pregnant","neither",24,,,,39,,,,,"mandibular",,"old",,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2",,0,0,0,-1,0,,
"6AB876F0A72B42589A833A151F0D0FF0","D03","OSBS","OSBS_004","A2","evergreenForest",29.683230,-81.958602,"WGS84",,40.0,,"2014-07-22","MAM.OSBS.2014.08",,,"POFL","Podomys floridanus","species",,"M","R","Y",,,"adult","scrotal",,,,25,,,,21,,,,,"mandibular",,,,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2",,0,0,0,-1,0,,
"D2E1E00B85B542C6B2039778388749B5","D03","OSBS","OSBS_003","J1","evergreenForest",29.695389,-81.945117,"WGS84",,32.0,,"2014-07-22","MAM.OSBS.2014.08",,,"POFL","Podomys floridanus","species",,"M","R","N",,,"adult","scrotal",,,,25,,,,31,,,,,"unsuccessful",,"old",,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2",,0,0,0,-1,0,,
"EEB5B72CBDC4458091896F704B5948BB","D03","OSBS","OSBS_003","I8","evergreenForest",29.694757,-81.945214,"WGS84",,32.0,,"2014-07-22","MAM.OSBS.2014.08",,,"PEGO","Peromyscus gossypinus","species",,"F","N","Y",,,"adult",,"nonenlarged","not","neither",21,,,,23,,,,,"mandibular",,"old",,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2",,0,0,0,-1,0,,
"ECDF3D5D213249E0A1CED5D22E12A9A9","D03","OSBS","OSBS_003","A7","evergreenForest",29.694841,-81.946042,"WGS84",,32.0,,"2014-07-22","MAM.OSBS.2014.08",,,"POFL","Podomys floridanus","species",,"F","N","Y",,,"adult",,"nonenlarged","not","neither",24,,,,24,,,,,"mandibular",,"fresh",,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2",,0,0,0,-1,0,,
"95A888E1BBDC41E4A17A7545636C912C","D03","OSBS","OSBS_003","B3","evergreenForest",29.695203,-81.945942,"WGS84",,32.0,,"2014-07-22","MAM.OSBS.2014.08",,,"POFL","Podomys floridanus","species",,"M","R","Y",,,"adult","scrotal",,,,25,,,,36,,,,,"mandibular",,"old",,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2",,0,0,0,-1,0,,
"A50BBED17A69424C8ADD771F0577328E","D03","OSBS","OSBS_003","J7","evergreenForest",29.694848,-81.945112,"WGS84",,32.0,,"2014-07-22","MAM.OSBS.2014.08",,,"PEGO","Peromyscus gossypinus","species",,"F","N","Y",,,"juvenile",,"nonenlarged","not","neither",22,,,,22,,,,,"unsuccessful",,"old",,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2",,0,0,0,-1,0,,
"D9351AE93D914156BC6D6E73D13DA46A","D03","OSBS","OSBS_003","J8","evergreenForest",29.694758,-81.945111,"WGS84",,32.0,,"2014-07-22","MAM.OSBS.2014.08",,,"PEGO","Peromyscus gossypinus","species",,"M","R","N",,,"adult","scrotal",,,,21,,,,29,,,,,"mandibular",,,,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2",,0,0,1,-1,0,,
"B75750FFA5064E08A84217CAD3136EE1","D03","OSBS","OSBS_023","H6","emergentHerbaceousWetlands",29.723457,-81.984106,"WGS84",,32.0,,"2014-07-22","MAM.OSBS.2014.08",,,"SIHI","Sigmodon hispidus","species",,"F","N","N","escaped",,"juvenile",,"nonenlarged","not","neither",,,,,,,,,,,,,,,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL","partially degloved on tail.",-1,-1,-1,-1,-1,,
"63DABCF167074B35B2FCE28D707D9C11","D03","OSBS","OSBS_023","J7","emergentHerbaceousWetlands",29.723368,-81.983898,"WGS84",,32.0,,"2014-07-22","MAM.OSBS.2014.08",,,"SIHI","Sigmodon hispidus","species",,"M","R","Y",,"R","adult","scrotal",,,,31,,,,202,,,,,,,"fresh",,,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,0,0,0,-1,0,,
"E57743B7E93D4193B096E1E3E96387CD","D03","OSBS","OSBS_023","A3","emergentHerbaceousWetlands",29.723722,-81.984832,"WGS84",,32.0,,"2014-07-22","MAM.OSBS.2014.08",,,"SIHI","Sigmodon hispidus","species",,"F","N","N",,,"adult",,"nonenlarged","not","neither",32,,,,142,,,,,,,"old",,,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,0,0,0,-1,0,,
"4A519752CDD743CD98AA6A27177DE730","D03","OSBS","OSBS_023","A3","emergentHerbaceousWetlands",29.723722,-81.984832,"WGS84",,32.0,,"2014-07-23","MAM.OSBS.2014.08",,,"SIHI","Sigmodon hispidus","species",,"F","N","N",,,"subadult",,"nonenlarged","not","neither",31,,,,94,,,,,"retroorbital",,"old",,,,,"+6h4Bbwl6lsxSBlxnuuUivKHmzwWv+oA","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL","degloved tip of tail (likely escape from yesterday)",0,0,0,-1,0,,
"B256C36535254D73BF004523A8633B38","D03","OSBS","OSBS_023","D5","emergentHerbaceousWetlands",29.723544,-81.984520,"WGS84",,32.0,,"2014-07-23","MAM.OSBS.2014.08",,,"SIHI","Sigmodon hispidus","species",,"F","N","Y",,,"adult",,"nonenlarged","not","neither",31,,,,142,,,,,"retroorbital",,,,,,,"+6h4Bbwl6lsxSBlxnuuUivKHmzwWv+oA","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,0,0,0,-1,0,,
"F68E8EC0046847F4A8ACA70C60EAA7C1","D03","OSBS","OSBS_003","D10","evergreenForest",29.694573,-81.945730,"WGS84",,32.0,,"2014-07-23","MAM.OSBS.2014.08",,,"PEGO","Peromyscus gossypinus","species",,"M","N","N",,,"subadult",,,,,23,,,,25,,,,,"mandibular",,"fresh",,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,1,-1,1,,
"0F00F237D72447E2AFC817EDE4CDB8BE","D03","OSBS","OSBS_003","H7","evergreenForest",29.694846,-81.945319,"WGS84",,32.0,,"2014-07-23","MAM.OSBS.2014.08",,,"PEGO","Peromyscus gossypinus","species",,"M","N","Y",,,,"nonscrotal",,,,22,,,,28,,,,,,,"old",,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,1,-1,0,,
"2C860587E08A49D4B88E82FA10345278","D03","OSBS","OSBS_003","F9","evergreenForest",29.694664,-81.945524,"WGS84",,32.0,,"2014-07-23","MAM.OSBS.2014.08",,,"PEGO","Peromyscus gossypinus","species",,"F","N","Y",,,"juvenile",,"nonenlarged","not","neither",21,,,,23,,,,,,,"old",,,,,"+6h4Bbwl6lsxSBlxnuuUivKHmzwWv+oA","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,0,0,0,-1,0,,
"664F37BB23BB44F69FD4FB0C2B0B679F","D03","OSBS","OSBS_003","A3","evergreenForest",29.695202,-81.946046,"WGS84",,32.0,,"2014-07-23","MAM.OSBS.2014.08",,,"POFL","Podomys floridanus","species",,"M","R","Y",,,"adult","scrotal",,,,25,,,,36,,,,,,,"old",,,,,"+6h4Bbwl6lsxSBlxnuuUivKHmzwWv+oA","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,0,0,0,-1,0,,
