continent	status	order	family	genus	species	mass	reference
EA	extant	Carnivora	Ursidae	Ursus	arctos	206000	111, 114
EA	extant	Carnivora	Viverridae	Arctictis	binturong	13000	68
EA	extant	Carnivora	Viverridae	Arctogalidia	trivirgata	2250	68
EA	extant	Carnivora	Viverridae	Chrotogale	owstoni	3250	68
EA	extant	Carnivora	Viverridae	Cynogale	bennettii	4500	119
EA	extant	Carnivora	Viverridae	Diplogale	hosei	-999	-999
EA	extant	Carnivora	Viverridae	Genetta	genetta	1600	111
EA	extant	Carnivora	Viverridae	Hemigalus	derbyanus	2500	119
EA	extant	Carnivora	Viverridae	Hemigalus	derbyanus	1500	138
EA	extant	Carnivora	Viverridae	Paguma	larvata	4300	68
EA	extant	Carnivora	Viverridae	Paradoxurus	jerdoni	2780.8	133
EA	extant	Carnivora	Viverridae	Paradoxurus	hermaphroditus	3200	68, 142
EA	extant	Carnivora	Viverridae	Prionodon	linsang	700	119
EA	extant	Carnivora	Viverridae	Prionodon	pardicolor	512	115, 133
EA	extant	Carnivora	Viverridae	Viverra	civettina	-999	-999
EA	extant	Carnivora	Viverridae	Viverra	tangalunga	10000	119
EA	extant	Carnivora	Viverridae	Viverra	megaspila	9250	119, 142
EA	extant	Carnivora	Viverridae	Viverra	zibetha	9000	68, 142
EA	extant	Carnivora	Viverridae	Viverricula	indica	2980	115, 117, 119, 120, 142
EA	extant	Chiroptera	Craseonycteridae	Craseonycteris	thonglongyai	2.2	153
EA	extant	Chiroptera	Emballonuridae	Coleura	afra	10.7	153
EA	extant	Chiroptera	Emballonuridae	Emballonura	monticola	5.4	153
EA	extant	Chiroptera	Emballonuridae	Saccolaimus	saccolaimus	43.7	153
EA	extant	Chiroptera	Emballonuridae	Taphozous	longimanus	26.9	153
EA	extant	Chiroptera	Emballonuridae	Taphozous	melanopogon	27.6	153
EA	extant	Chiroptera	Emballonuridae	Taphozous	nudiventris	34.1	153
EA	extant	Chiroptera	Emballonuridae	Taphozous	perforatus	27.3	153
EA	extant	Chiroptera	Emballonuridae	Taphozous	theobaldi	39.8	153
EA	extant	Chiroptera	Megadermatidae	Megaderma	lyra	45.5	153
EA	extant	Chiroptera	Megadermatidae	Megaderma	spasma	24.8	153
EA	extant	Chiroptera	Molossidae	Chaerephon	nigeriae	19.8	153
EA	extant	Chiroptera	Molossidae	Chaerephon	pumila	11.3	153
EA	extant	Chiroptera	Molossidae	Mops	midas	45.2	153
EA	extant	Chiroptera	Molossidae	Otomops	wroughtoni	-999	-999
EA	extant	Chiroptera	Molossidae	Tadarida	aegyptiaca	16.8	153
EA	extant	Chiroptera	Molossidae	Tadarida	teniotis	27	153
EA	extant	Chiroptera	Nycteridae	Nycteris	thebaica	9.8	153
EA	extant	Chiroptera	Nycteridae	Nycteris	tragata	14.4	153
EA	extant	Chiroptera	Pteropodidae	Balionycteris	maculata	14.2	153
EA	extant	Chiroptera	Pteropodidae	Chironax	melanocephalus	17.6	153
EA	extant	Chiroptera	Pteropodidae	Cynopterus	brachyotis	31.8	153
EA	extant	Chiroptera	Pteropodidae	Cynopterus	horsfieldi	54.8	153
EA	extant	Chiroptera	Pteropodidae	Cynopterus	sphinx	43.7	153
EA	extant	Chiroptera	Pteropodidae	Eidolon	helvum	253.3	153
EA	extant	Chiroptera	Pteropodidae	Eonycteris	spelaea	56.7	153
EA	extant	Chiroptera	Pteropodidae	Latidens	salimalii	-999	-999
EA	extant	Chiroptera	Pteropodidae	Macroglossus	minimus	15.9	153
EA	extant	Chiroptera	Pteropodidae	Macroglossus	sobrinus	22.1	153
EA	extant	Chiroptera	Pteropodidae	Megaerops	ecaudatus	24.7	153
EA	extant	Chiroptera	Pteropodidae	Megaerops	niphanae	32.6	153
EA	extant	Chiroptera	Pteropodidae	Pteropus	giganteus	804.2	153
EA	extant	Chiroptera	Pteropodidae	Pteropus	hypomelanus	430	153
EA	extant	Chiroptera	Pteropodidae	Pteropus	lylei	316.7	153
EA	extant	Chiroptera	Pteropodidae	Pteropus	vampyrus	1039.3	153
EA	extant	Chiroptera	Pteropodidae	Rousettus	aegyptiacus	132.2	153
EA	extant	Chiroptera	Pteropodidae	Rousettus	amplexicaudatus	78.9	153
EA	extant	Chiroptera	Pteropodidae	Rousettus	leschenaulti	97.1	153
EA	extant	Chiroptera	Pteropodidae	Sphaerias	blanfordi	28.2	153
EA	extant	Chiroptera	Rhinolophidae	Asellia	tridens	11.9	153
EA	extant	Chiroptera	Rhinolophidae	Aselliscus	stoliczkanus	4.9	153
EA	extant	Chiroptera	Rhinolophidae	Coelops	frithi	7.4	153
EA	extant	Chiroptera	Rhinolophidae	Hipposideros	dyacorum	-999	-999
EA	extant	Chiroptera	Rhinolophidae	Hipposideros	megalotis	-999	-999
EA	extant	Chiroptera	Rhinolophidae	Hipposideros	pratti	-999	-999
EA	extant	Chiroptera	Rhinolophidae	Hipposideros	schistaceus	-999	-999
EA	extant	Chiroptera	Rhinolophidae	Hipposideros	armiger	53	153
EA	extant	Chiroptera	Rhinolophidae	Hipposideros	ater	5.8	153
EA	extant	Chiroptera	Rhinolophidae	Hipposideros	caffer	9.4	153
EA	extant	Chiroptera	Rhinolophidae	Hipposideros	cineraceus	4	153
EA	extant	Chiroptera	Rhinolophidae	Hipposideros	diadema	43.8	153
EA	extant	Chiroptera	Rhinolophidae	Hipposideros	fulvus	8.5	153
EA	extant	Chiroptera	Rhinolophidae	Hipposideros	galeritus	9	153
EA	extant	Chiroptera	Rhinolophidae	Hipposideros	halophyllus	4	153
EA	extant	Chiroptera	Rhinolophidae	Hipposideros	lankadiva	52.4	153
EA	extant	Chiroptera	Rhinolophidae	Hipposideros	larvatus	19.9	153
EA	extant	Chiroptera	Rhinolophidae	Hipposideros	lekaguli	31.1	153
EA	extant	Chiroptera	Rhinolophidae	Hipposideros	lylei	40	153
EA	extant	Chiroptera	Rhinolophidae	Hipposideros	pomona	6.2	153
EA	extant	Chiroptera	Rhinolophidae	Hipposideros	ridleyi	9.7	153
EA	extant	Chiroptera	Rhinolophidae	Hipposideros	sabanus	4.2	153
EA	extant	Chiroptera	Rhinolophidae	Hipposideros	speoris	10.4	153
EA	extant	Chiroptera	Rhinolophidae	Hipposideros	turpis	33.4	153
EA	extant	Chiroptera	Rhinolophidae	Paracoelops	megalotis	-999	-999
EA	extant	Chiroptera	Rhinolophidae	Rhinolophus	borneensis	-999	-999
EA	extant	Chiroptera	Rhinolophidae	Rhinolophus	canuti	-999	-999
EA	extant	Chiroptera	Rhinolophidae	Rhinolophus	mitratus	-999	-999
EA	extant	Chiroptera	Rhinolophidae	Rhinolophus	monoceros	-999	-999
EA	extant	Chiroptera	Rhinolophidae	Rhinolophus	osgoodi	-999	-999
EA	extant	Chiroptera	Rhinolophidae	Rhinolophus	rex	-999	-999
EA	extant	Chiroptera	Rhinolophidae	Rhinolophus	subbadius	-999	-999
EA	extant	Chiroptera	Rhinolophidae	Rhinolophus	acuminatus	11.8	153
EA	extant	Chiroptera	Rhinolophidae	Rhinolophus	affinis	14	153
EA	extant	Chiroptera	Rhinolophidae	Rhinolophus	blasii	9.7	153
EA	extant	Chiroptera	Rhinolophidae	Rhinolophus	clivosus	15.7	153
EA	extant	Chiroptera	Rhinolophidae	Rhinolophus	coelophyllus	7.1	153
EA	extant	Chiroptera	Rhinolophidae	Rhinolophus	cornutus	7.2	153
EA	extant	Chiroptera	Rhinolophidae	Rhinolophus	euryale	8.2	153
EA	extant	Chiroptera	Rhinolophidae	Rhinolophus	ferrumequinum	21.1	153
EA	extant	Chiroptera	Rhinolophidae	Rhinolophus	hipposideros	4.7	153
EA	extant	Chiroptera	Rhinolophidae	Rhinolophus	lepidus	5.7	153
EA	extant	Chiroptera	Rhinolophidae	Rhinolophus	luctus	33.9	153
EA	extant	Chiroptera	Rhinolophidae	Rhinolophus	macrotis	6.2	153
EA	extant	Chiroptera	Rhinolophidae	Rhinolophus	malayanus	6.7	153
EA	extant	Chiroptera	Rhinolophidae	Rhinolophus	marshalli	5	153
EA	extant	Chiroptera	Rhinolophidae	Rhinolophus	mehelyi	12.3	153
EA	extant	Chiroptera	Rhinolophidae	Rhinolophus	paradoxolophus	8.2	153
EA	extant	Chiroptera	Rhinolophidae	Rhinolophus	pearsoni	11.8	153
EA	extant	Chiroptera	Rhinolophidae	Rhinolophus	pusillus	5.2	153
EA	extant	Chiroptera	Rhinolophidae	Rhinolophus	robinsoni	8.5	153
EA	extant	Chiroptera	Rhinolophidae	Rhinolophus	rouxi	11.8	153
EA	extant	Chiroptera	Rhinolophidae	Rhinolophus	sedulus	8.8	153
EA	extant	Chiroptera	Rhinolophidae	Rhinolophus	shameli	9.6	153
EA	extant	Chiroptera	Rhinolophidae	Rhinolophus	stheno	7.9	153
EA	extant	Chiroptera	Rhinolophidae	Rhinolophus	thomasi	8.3	153
EA	extant	Chiroptera	Rhinolophidae	Rhinolophus	trifoliatus	14.8	153
EA	extant	Chiroptera	Rhinolophidae	Rhinolophus	yunanensis	19.7	153
EA	extant	Chiroptera	Rhinopomatidae	Rhinopoma	microphyllum	27.9	153
EA	extant	Chiroptera	Rhinopomatidae	Rhinopoma	muscatellum	9.1	153
EA	extant	Chiroptera	Vespertilionidae	Barbastella	barbastellus	8	153
EA	extant	Chiroptera	Vespertilionidae	Barbastella	leucomelas	15.1	153
EA	extant	Chiroptera	Vespertilionidae	Eptesicus	kobayashii	-999	-999
EA	extant	Chiroptera	Vespertilionidae	Eptesicus	platyops	-999	-999
EA	extant	Chiroptera	Vespertilionidae	Eptesicus	tatei	-999	-999
EA	extant	Chiroptera	Vespertilionidae	Eptesicus	bobrinskoi	7.6	153
EA	extant	Chiroptera	Vespertilionidae	Eptesicus	bottae	14.2	153
EA	extant	Chiroptera	Vespertilionidae	Eptesicus	capensis	6	153
EA	extant	Chiroptera	Vespertilionidae	Eptesicus	demissus	15	153
EA	extant	Chiroptera	Vespertilionidae	Eptesicus	nasutus	7.9	153
EA	extant	Chiroptera	Vespertilionidae	Eptesicus	nilssoni	10.4	153
EA	extant	Chiroptera	Vespertilionidae	Eptesicus	pachyotis	8.3	153
EA	extant	Chiroptera	Vespertilionidae	Eptesicus	serotinus	22.9	153
EA	extant	Chiroptera	Vespertilionidae	Eptesicus	vulturnus	3.8	153
EA	extant	Chiroptera	Vespertilionidae	Eudiscopus	denticulus	-999	-999
EA	extant	Chiroptera	Vespertilionidae	Glischropus	tylopus	4.4	153
EA	extant	Chiroptera	Vespertilionidae	Harpiocephalus	harpia	13.6	153
EA	extant	Chiroptera	Vespertilionidae	Hesperoptenus	doriae	-999	-999
EA	extant	Chiroptera	Vespertilionidae	Hesperoptenus	tomesi	-999	-999
EA	extant	Chiroptera	Vespertilionidae	Hesperoptenus	blanfordi	6.8	153
EA	extant	Chiroptera	Vespertilionidae	Hesperoptenus	tickelli	16.3	153
EA	extant	Chiroptera	Vespertilionidae	Ia	io	49.2	153
EA	extant	Chiroptera	Vespertilionidae	Kerivoula	eriophora	-999	-999
EA	extant	Chiroptera	Vespertilionidae	Kerivoula	intermedia	-999	-999
EA	extant	Chiroptera	Vespertilionidae	Kerivoula	atrox	4.8	153
EA	extant	Chiroptera	Vespertilionidae	Kerivoula	hardwickei	4.5	153
EA	extant	Chiroptera	Vespertilionidae	Kerivoula	minuta	2	153
EA	extant	Chiroptera	Vespertilionidae	Kerivoula	papillosa	10.1	153
EA	extant	Chiroptera	Vespertilionidae	Kerivoula	pellucida	4.1	153
EA	extant	Chiroptera	Vespertilionidae	Kerivoula	picta	4.5	153
EA	extant	Chiroptera	Vespertilionidae	Kerivoula	whiteheadi	3.3	153
EA	extant	Chiroptera	Vespertilionidae	Miniopterus	fuscus	10.7	153
EA	extant	Chiroptera	Vespertilionidae	Miniopterus	magnater	14.1	153
EA	extant	Chiroptera	Vespertilionidae	Miniopterus	pusillus	8.6	153
EA	extant	Chiroptera	Vespertilionidae	Miniopterus	schreibersi	11.5	153
EA	extant	Chiroptera	Vespertilionidae	Murina	aurata	-999	-999
EA	extant	Chiroptera	Vespertilionidae	Murina	fusca	-999	-999
EA	extant	Chiroptera	Vespertilionidae	Murina	grisea	-999	-999
EA	extant	Chiroptera	Vespertilionidae	Murina	puta	-999	-999
EA	extant	Chiroptera	Vespertilionidae	Murina	ussuriensis	-999	-999
EA	extant	Chiroptera	Vespertilionidae	Murina	aenea	7.5	153
EA	extant	Chiroptera	Vespertilionidae	Murina	cyclotis	9.1	153
EA	extant	Chiroptera	Vespertilionidae	Murina	huttoni	7.6	153
EA	extant	Chiroptera	Vespertilionidae	Murina	leucogaster	7.6	153
EA	extant	Chiroptera	Vespertilionidae	Murina	suilla	4	153
EA	extant	Chiroptera	Vespertilionidae	Murina	tubinaris	5.5	153
EA	extant	Chiroptera	Vespertilionidae	Myotis	abei	-999	-999
EA	extant	Chiroptera	Vespertilionidae	Myotis	bombinus	-999	-999
EA	extant	Chiroptera	Vespertilionidae	Myotis	chinensis	-999	-999
EA	extant	Chiroptera	Vespertilionidae	Myotis	ikonnikovi	-999	-999
EA	extant	Chiroptera	Vespertilionidae	Myotis	longipes	-999	-999
EA	extant	Chiroptera	Vespertilionidae	Myotis	pequinius	-999	-999
EA	extant	Chiroptera	Vespertilionidae	Myotis	ricketti	-999	-999
EA	extant	Chiroptera	Vespertilionidae	Myotis	schaubi	-999	-999
EA	extant	Chiroptera	Vespertilionidae	Myotis	sicarius	-999	-999
EA	extant	Chiroptera	Vespertilionidae	Myotis	adversus	10.6	153
EA	extant	Chiroptera	Vespertilionidae	Myotis	altarium	11	153
EA	extant	Chiroptera	Vespertilionidae	Myotis	annectans	9.8	153
EA	extant	Chiroptera	Vespertilionidae	Myotis	bechsteini	8.5	153
EA	extant	Chiroptera	Vespertilionidae	Myotis	blythii	22.5	153
EA	extant	Chiroptera	Vespertilionidae	Myotis	brandti	5.3	153
EA	extant	Chiroptera	Vespertilionidae	Myotis	capaccinii	7.4	153
EA	extant	Chiroptera	Vespertilionidae	Myotis	dasycneme	14.1	153
EA	extant	Chiroptera	Vespertilionidae	Myotis	daubentoni	7.4	153
EA	extant	Chiroptera	Vespertilionidae	Myotis	emarginatus	7.7	153
EA	extant	Chiroptera	Vespertilionidae	Myotis	formosus	7	153
EA	extant	Chiroptera	Vespertilionidae	Myotis	frater	7.6	153
EA	extant	Chiroptera	Vespertilionidae	Myotis	hasseltii	8.8	153
EA	extant	Chiroptera	Vespertilionidae	Myotis	horsfieldii	6	153
EA	extant	Chiroptera	Vespertilionidae	Myotis	macrodactylus	7.2	153
EA	extant	Chiroptera	Vespertilionidae	Myotis	montivagus	8.3	153
EA	extant	Chiroptera	Vespertilionidae	Myotis	muricola	4.5	153
EA	extant	Chiroptera	Vespertilionidae	Myotis	myotis	24.8	153
EA	extant	Chiroptera	Vespertilionidae	Myotis	mystacinus	5	153
EA	extant	Chiroptera	Vespertilionidae	Myotis	nattereri	7.1	153
EA	extant	Chiroptera	Vespertilionidae	Myotis	ridleyi	4	153
EA	extant	Chiroptera	Vespertilionidae	Myotis	riparius	5.6	153
EA	extant	Chiroptera	Vespertilionidae	Myotis	rosseti	3.3	153
EA	extant	Chiroptera	Vespertilionidae	Myotis	siligorensis	3	153
EA	extant	Chiroptera	Vespertilionidae	Nyctalus	aviator	-999	-999
EA	extant	Chiroptera	Vespertilionidae	Nyctalus	montanus	-999	-999
EA	extant	Chiroptera	Vespertilionidae	Nyctalus	lasiopterus	49.7	153
EA	extant	Chiroptera	Vespertilionidae	Nyctalus	leisleri	13.3	153
EA	extant	Chiroptera	Vespertilionidae	Nyctalus	noctula	28	153
EA	extant	Chiroptera	Vespertilionidae	Nycticeius	schlieffeni	5	153
EA	extant	Chiroptera	Vespertilionidae	Nyctophilus	timoriensis	11.7	153
EA	extant	Chiroptera	Vespertilionidae	Otonycteris	hemprichi	23.8	153
EA	extant	Chiroptera	Vespertilionidae	Philetor	brachypterus	11.6	153
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	affinis	-999	-999
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	anthonyi	-999	-999
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	joffrei	-999	-999
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	lophurus	-999	-999
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	macrotis	-999	-999
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	paterculus	-999	-999
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	peguensis	-999	-999
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	arabicus	3.2	153
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	babu	4.8	153
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	bodenheimeri	2.7	153
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	cadornae	6.7	153
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	ceylonicus	8.4	153
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	circumdatus	10.4	153
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	coromandra	4.6	153
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	dormeri	6.9	153
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	javanicus	5.3	153
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	kuhlii	5.9	153
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	mimus	3.3	153
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	nathusii	7.3	153
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	pipistrellus	5.7	153
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	pulveratus	5.5	153
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	rueppelli	6.9	153
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	savii	6.4	153
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	tenuis	4.7	153
EA	extant	Chiroptera	Vespertilionidae	Plecotus	auritus	7.8	153
EA	extant	Chiroptera	Vespertilionidae	Plecotus	austriacus	7.3	153
EA	extant	Chiroptera	Vespertilionidae	Scotoecus	pallidus	-999	-999
EA	extant	Chiroptera	Vespertilionidae	Scotomanes	emarginatus	-999	-999
EA	extant	Chiroptera	Vespertilionidae	Scotomanes	ornatus	21.8	153
EA	extant	Chiroptera	Vespertilionidae	Scotophilus	dinganii	25.1	153
EA	extant	Chiroptera	Vespertilionidae	Scotophilus	heathi	34.6	153
EA	extant	Chiroptera	Vespertilionidae	Scotophilus	kuhlii	23	153
EA	extant	Chiroptera	Vespertilionidae	Tylonycteris	pachypus	3.6	153
EA	extant	Chiroptera	Vespertilionidae	Tylonycteris	robustula	7.7	153
EA	extant	Chiroptera	Vespertilionidae	Vespertilio	murinus	18.7	153
EA	extant	Chiroptera	Vespertilionidae	Vespertilio	superans	24.5	153
EA	extant	Dermoptera	Cynocephalidae	Cynocephalus	volans	1250	140
EA	extant	Dermoptera	Cynocephalidae	Cynocephalus	variegatus	1000	68, 119
EA	extant	Insectivora	Erinaceidae	Echinosorex	gymnura	957	68
EA	extant	Insectivora	Erinaceidae	Erinaceus	amurensis	-999	-999
EA	extant	Insectivora	Erinaceidae	Erinaceus	concolor	719	68
EA	extant	Insectivora	Erinaceidae	Erinaceus	europaeus	771	68
EA	extant	Insectivora	Erinaceidae	Hemiechinus	collaris	-999	-999
EA	extant	Insectivora	Erinaceidae	Hemiechinus	nudiventris	-999	-999
EA	extant	Insectivora	Erinaceidae	Hemiechinus	auritus	342	68
EA	extant	Insectivora	Erinaceidae	Hemiechinus	micropus	171	68
EA	extant	Insectivora	Erinaceidae	Hylomys	sinensis	-999	-999
EA	extant	Insectivora	Erinaceidae	Hylomys	suillus	64	68
EA	extant	Insectivora	Erinaceidae	Mesechinus	dauuricus	-999	-999
EA	extant	Insectivora	Erinaceidae	Mesechinus	hughi	-999	-999
EA	extant	Insectivora	Soricidae	Anourosorex	squamipes	20	140
EA	extant	Insectivora	Soricidae	Blarinella	wardi	-999	-999
EA	extant	Insectivora	Soricidae	Blarinella	quadraticauda	12.5	140
EA	extant	Insectivora	Soricidae	Chimarrogale	styani	-999	-999
EA	extant	Insectivora	Soricidae	Chimarrogale	hantu	55	119
EA	extant	Insectivora	Soricidae	Chimarrogale	himalayica	37.5	140
EA	extant	Insectivora	Soricidae	Crocidura	arabica	-999	-999
EA	extant	Insectivora	Soricidae	Crocidura	armenica	-999	-999
EA	extant	Insectivora	Soricidae	Crocidura	attenuata	-999	-999
EA	extant	Insectivora	Soricidae	Crocidura	dhofarensis	-999	-999
EA	extant	Insectivora	Soricidae	Crocidura	gueldenstaedtii	-999	-999
EA	extant	Insectivora	Soricidae	Crocidura	horsfieldii	-999	-999
EA	extant	Insectivora	Soricidae	Crocidura	lasiura	-999	-999
EA	extant	Insectivora	Soricidae	Crocidura	malayana	-999	-999
EA	extant	Insectivora	Soricidae	Crocidura	monticola	-999	-999
EA	extant	Insectivora	Soricidae	Crocidura	pergrisea	-999	-999
EA	extant	Insectivora	Soricidae	Crocidura	pullata	-999	-999
EA	extant	Insectivora	Soricidae	Crocidura	serezkyensis	-999	-999
EA	extant	Insectivora	Soricidae	Crocidura	sibirica	-999	-999
EA	extant	Insectivora	Soricidae	Crocidura	susiana	-999	-999
EA	extant	Insectivora	Soricidae	Crocidura	fuliginosa	12	68
EA	extant	Insectivora	Soricidae	Crocidura	leucodon	9.8	68
EA	extant	Insectivora	Soricidae	Crocidura	russula	10	111
EA	extant	Insectivora	Soricidae	Crocidura	suaveolens	3.5	111
EA	extant	Insectivora	Soricidae	Crocidura	suaveolens	7.3	114
EA	extant	Insectivora	Soricidae	Diplomesodon	pulchellum	11	140
EA	extant	Insectivora	Soricidae	Nectogale	elegans	32.5	140
EA	extant	Insectivora	Soricidae	Neomys	schelkovnikovi	-999	-999
EA	extant	Insectivora	Soricidae	Neomys	anomalus	16	68
EA	extant	Insectivora	Soricidae	Neomys	fodiens	14.3	68
EA	extant	Insectivora	Soricidae	Sorex	alpinus	7.8	-999
EA	extant	Insectivora	Soricidae	Sorex	asper	-999	-999
EA	extant	Insectivora	Soricidae	Sorex	bedfordiae	-999	-999
EA	extant	Insectivora	Soricidae	Sorex	buchariensis	-999	-999
EA	extant	Insectivora	Soricidae	Sorex	camtschatica	-999	-999
EA	extant	Insectivora	Soricidae	Sorex	cansulus	-999	-999
EA	extant	Insectivora	Soricidae	Sorex	cylindricauda	-999	-999
EA	extant	Insectivora	Soricidae	Sorex	daphaenodon	-999	-999
EA	extant	Insectivora	Soricidae	Sorex	excelsus	-999	-999
EA	extant	Insectivora	Soricidae	Sorex	gracillimus	-999	-999
EA	extant	Insectivora	Soricidae	Sorex	kozlovi	-999	-999
EA	extant	Insectivora	Soricidae	Sorex	mirabilis	-999	-999
EA	extant	Insectivora	Soricidae	Sorex	planiceps	-999	-999
EA	extant	Insectivora	Soricidae	Sorex	portenkoi	-999	-999
EA	extant	Insectivora	Soricidae	Sorex	raddei	-999	-999
EA	extant	Insectivora	Soricidae	Sorex	roboratus	-999	-999
EA	extant	Insectivora	Soricidae	Sorex	satunini	-999	-999
EA	extant	Insectivora	Soricidae	Sorex	sinalis	-999	-999
EA	extant	Insectivora	Soricidae	Sorex	thibetanus	-999	-999
EA	extant	Insectivora	Soricidae	Sorex	tundrensis	-999	-999
EA	extant	Insectivora	Soricidae	Sorex	unguiculatus	-999	-999
EA	extant	Insectivora	Soricidae	Sorex	volnuchini	-999	-999
EA	extant	Insectivora	Soricidae	Sorex	araneus	10	68
EA	extant	Insectivora	Soricidae	Sorex	coronatus	9.6	68
EA	extant	Insectivora	Soricidae	Sorex	minutus	4.5	68
EA	extant	Insectivora	Soricidae	Sorex	granarius	6.3	94
EA	extant	Insectivora	Soricidae	Sorex	isodon	10.5	134
EA	extant	Insectivora	Soricidae	Sorex	samniticus	8.3	134
EA	extant	Insectivora	Soricidae	Sorex	caecutiens	5.4	111, 134
EA	extant	Insectivora	Soricidae	Sorex	minutissimus	2.7	111, 134
EA	extant	Insectivora	Soricidae	Soriculus	caudatus	-999	-999
EA	extant	Insectivora	Soricidae	Soriculus	hypsibius	-999	-999
EA	extant	Insectivora	Soricidae	Soriculus	lamula	-999	-999
EA	extant	Insectivora	Soricidae	Soriculus	leucops	-999	-999
EA	extant	Insectivora	Soricidae	Soriculus	macrurus	-999	-999
EA	extant	Insectivora	Soricidae	Soriculus	parca	-999	-999
EA	extant	Insectivora	Soricidae	Soriculus	smithii	-999	-999
EA	extant	Insectivora	Soricidae	Soriculus	nigrescens	14	140
EA	extant	Insectivora	Soricidae	Soriculus	salenskii	5.5	140
EA	extant	Insectivora	Soricidae	Suncus	dayi	-999	-999
EA	extant	Insectivora	Soricidae	Suncus	stoliczkanus	-999	-999
EA	extant	Insectivora	Soricidae	Suncus	murinus	68	75
EA	extant	Insectivora	Soricidae	Suncus	malayanus	5	119
EA	extant	Insectivora	Soricidae	Suncus	montanus	-999	132
EA	extant	Insectivora	Soricidae	Suncus	etruscus	2.4	111, 114
EA	extant	Insectivora	Talpidae	Desmana	moschata	383	68
EA	extant	Insectivora	Talpidae	Euroscaptor	grandis	-999	-999
EA	extant	Insectivora	Talpidae	Euroscaptor	klossi	-999	-999
EA	extant	Insectivora	Talpidae	Euroscaptor	longirostris	-999	-999
EA	extant	Insectivora	Talpidae	Euroscaptor	parvidens	-999	-999
EA	extant	Insectivora	Talpidae	Euroscaptor	micrura	60.5	119, 133
EA	extant	Insectivora	Talpidae	Galemys	pyrenaicus	60.2	78
EA	extant	Insectivora	Talpidae	Mogera	robusta	-999	-999
EA	extant	Insectivora	Talpidae	Parascaptor	leucura	-999	-999
EA	extant	Insectivora	Talpidae	Scapanulus	oweni	-999	-999
EA	extant	Insectivora	Talpidae	Scaptochirus	moschatus	-999	-999
EA	extant	Insectivora	Talpidae	Scaptonyx	fusicaudus	-999	-999
EA	extant	Insectivora	Talpidae	Talpa	altaica	-999	-999
EA	extant	Insectivora	Talpidae	Talpa	caucasica	-999	-999
